image1,image2,label
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B01436AYAM/B01436AYAM_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B00IOVLLTQ/B00IOVLLTQ_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B006JRHYFC/B006JRHYFC_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B005JG5DCK/B005JG5DCK_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B01GRJ/B01GRJKBVK_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B017L5/B017L5E21O_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B00D1D111A/B00D1D111A_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B01DQ3RJXS/B01DQ3RJXS_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Brush/B01EW7/B01EW71ENI_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Brush/B01H4I/B01H4IQESC_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B00P3B/B00P9C8X1C_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B00M0FSAWI/B00M0FSAWI_4.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B0009S6OLW/B0009S6OLW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B0006SVRA8/B0006SVRA8_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B00H4S/B00H4ST192_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B00006/B00006VIKS_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B0002MFOZW/B0002MFOZW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B00VRI/B00W4AYIRU_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Watches/B000BDG7IA/B000BDG7IA_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Watches/B0002TQ7CE/B0002TQ7CE_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B0003029G0/B0003029G0_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B000BBEF18/B000BBEF18_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/B000AEVRBC/B000AEVRBC_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/6342502315/6342502315_9.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Suits/819807905X/819807905X_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Suits/8201057988/8201057988_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Lotion/B00YQ2/B00YQ28IQQ_4.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Lotion/B00LQT/B00MFR3QJI_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00U64I138/B00U64I138_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00EWHNDU6/B00EWHNDU6_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B000A176EW/B000A176EW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B0006Q9PCW/B0006Q9PCW_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B00080M1PY/B00080M1PY_4.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B0002SRYHM/B0002SRYHM_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Suits/819809055X/819809055X_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Suits/8201057988/8201057988_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B0002T/B0002TA1VW_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B0002PR2HW/B0002PR2HW_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00TOVK290/B00TOVK290_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B01AB8RGIO/B01AB8RGIO_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B010VX/B0117YVYIY_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B00RDR/B00RDRJ5YK_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B00C7T/B00CS3VJP2_4.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B01A0R/B01A0RPEOO_5.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B000AY/B000CSX0WK_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B000A176EW/B000A176EW_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B00063W3C4/B00063W3C4_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B67FBK/B000B67FBK_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Neckties/B000A7AQUC/B000A7AQUC_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Neckties/B0009J2A6O/B0009J2A6O_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Mirror/B0140G/B0140GVXQO_4.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Mirror/B014EE/B014EEF5PC_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Spray/B00BPM/B00BR5UVCO_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Spray/B01D1I/B01D1I7SRA_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Case/B01BL9/B01BL944SW_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Case/B009D9/B009ON95KU_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Pants/B00099Z6QU/B00099Z6QU_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Pants/B0009GBG6M/B0009GBG6M_15.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/194085/194085797X_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/B0002T6EF4/B0002T6EF4_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B01GRJ/B01GRJKBVK_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B017L5/B017SCPX3Q_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00IPB38W8/B00IPB38W8_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00RU8ESJ4/B00RU8ESJ4_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B67GLY/B000B67GLY_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B64C6G/B000B64C6G_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B0003DKV8K/B0003DKV8K_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00062DTGO/B00062DTGO_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Neckties/B000A6PCC0/B000A6PCC0_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Neckties/B0009VS8HC/B0009VS8HC_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sleepwear/B0009G2OUO/B0009G2OUO_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sleepwear/B000CC/B000CCM70C_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Nail/B018E0/B018FZHB80_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Nail/B00M7V/B00MMTIGW6_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B00008MZJT/B00008MZJT_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B0007KOZ3Q/B0007KOZ3Q_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Blouses/B0006U8HWC/B0006U8HWC_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Blouses/B000CD/B000CDAB22_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B0006B/B000793JYI_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B0008JGQSS/B0008JGQSS_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B01BV75WYE/B01BV75WYE_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B01C2DGNOY/B01C2DGNOY_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B005JG5JUG/B005JG5JUG_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B00HJ4/B00HN9N1PC_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B00846AIFE/B00846AIFE_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B00USLAH72/B00USLAH72_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000A8/B000A8MH62_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/397905/3979050432_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B01FWQ/B01FX15RRG_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B01ACU/B01ACU6YMK_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B00XMZ/B00YB5YZME_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B00OYF/B00OYFZ1CY_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Bags/B00UFC/B00UFCMKLU_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Bags/B00R8J/B00RFP3FV4_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B015ZU/B015ZULRF6_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B01FDE/B01FDEKXY0_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Nail/B00JFS/B00JJIK8XS_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Nail/B00NJE/B00NJEXUHE_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B01G6XP35G/B01G6XP35G_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B00XNS50TM/B00XNS50TM_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/B000A09ZXS/B000A09ZXS_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/B000A09ZXS/B000A09ZXS_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B00UCO3G4Q/B00UCO3G4Q_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B00HUO/B00IJITIWQ_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B017KDZN88/B017KDZN88_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses_sorted/B01AVYJ9V0/B01AVYJ9V0_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Bags/B00NXB/B00NZRRI6E_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Bags/B00LP1/B00LQ9XV2I_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B5HFHK/B000B5HFHK_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000632UHM/B000632UHM_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B01GRO/B01GT1AR74_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B00SWU0TR4/B00SWU0TR4_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shoes/B0007T2ANE/B0007T2ANE_7.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shoes/B0008GKPZG/B0008GKPZG_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B01H303LRS/B01H303LRS_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B00081FW68/B00081FW68_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0009DQOHQ/B0009DQOHQ_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0009PCV30/B0009PCV30_4.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B0002V/B0002VANXG_8.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00064KB40/B00064KB40_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B01EZW/B01EZWMKMY_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Toothbrush/B01A0R/B01A0RPEOO_5.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00029R7Y6/B00029R7Y6_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00007GDAD/B00007GDAD_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B00X4Y/B00X4YWQ88_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B01A44/B01A440OUC_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B0114H/B011EN6168_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00RFE/B00SANEZ28_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B5GUMG/B000B5GUMG_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B59WE4/B000B59WE4_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B00015/B00015K3TW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B0001FFDLK/B0001FFDLK_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Lashes/B00ICQ/B00ICQV260_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Lashes/B014DZ/B014DZ3FFY_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B01EQQ/B01EQQ2UQ0_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00KW7/B00KW7OMQY_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B0001NLRB2/B0001NLRB2_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B0007G/B0007IQF2M_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00093E2V6/B00093E2V6_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B000667QGO/B000667QGO_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B01C3WMRU8/B01C3WMRU8_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Belts/B00MVM1JGO/B00MVM1JGO_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00CQ7/B00CQ7UQ0O_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B017J1/B017STUIG6_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/B000B6ROZW/B000B6ROZW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/5120192157/5120192157_5.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Case/B00PYA/B00PZEU3SK_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Case/B01DFE/B01DFE1OCU_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B00YSJ/B00YSJ2D90_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B01EJ7/B01EJTVZY2_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/B0002T6GWU/B0002T6GWU_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Gloves/B0002T/B0002T6BVG_5.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sleepwear/B000E8/B000E921SQ_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sleepwear/604011/6040115440_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B0002V/B0002VANXG_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Accessories/B00022JN04/B00022JN04_10.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B013KI/B013S9N7ZO_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B01DGJ/B01DGJT7NW_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Socks/B0000ZFIZC/B0000ZFIZC_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Socks/B0002THUQG/B0002THUQG_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B00015/B00024QZJE_6.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B000BS/B000DINF9W_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B00097IEG6/B00097IEG6_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B00027G8UW/B00027G8UW_25.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B00008L1ST/B00008L1ST_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B0009OVKHE/B0009OVKHE_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B0001FT25I/B0001FT25I_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Luggages/B00092R04S/B00092R04S_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/B000B7KAFW/B000B7KAFW_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/B00067/B00069AGUE_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B01CK6H9FK/B01CK6H9FK_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B0148N/B0148N1D32_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B01E87524O/B01E87524O_4.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Glasses/B0061AWMPO/B0061AWMPO_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B014T3/B0155XNEBI_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00HHA/B00HHAX78I_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B017XE/B017XEVNW4_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wig/B0196E/B0196EEE9S_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Socks/B0002CA5VK/B0002CA5VK_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Socks/B00008IPE0/B00008IPE0_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B01CD1WF24/B01CD1WF24_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shirts/B01CX3/B01CY9IYVQ_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B00XIY/B00XIY8IMM_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B01AVE/B01AVERN9K_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0006U6B6Q/B0006U6B6Q_24.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0006U6AMG/B0006U6AMG_19.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/B000AL9OA6/B000AL9OA6_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/5120192157/5120192157_4.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/819660/8196608373_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/8201321227/8201321227_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B00WG5/B00WG5KTLC_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B001CS/B001CS2JEO_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B00SKRZ3KM/B00SKRZ3KM_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Dresses/B017U5MOC4/B017U5MOC4_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B000B8WK8Q/B000B8WK8Q_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jewelry/B000BL/B000BL8STI_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/B000AL9OA6/B000AL9OA6_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Scarves/B0009G/B0009OTUJE_9.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/B0009OA3T0/B0009OA3T0_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jackets/B000632WRA/B000632WRA_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B0009M/B000A23CQM_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B01EKY/B01ENL20AE_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0006U695E/B0006U695E_7.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Jeans/B0000C/B00016QOX0_10.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B000B1GMXW/B000B1GMXW_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Hats/B00064CHYC/B00064CHYC_12.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B00015/B00024QZJE_7.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Umbrellas/B0008JGQSS/B0008JGQSS_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/B0007TBXQY/B0007TBXQY_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Wallets/1578508592/1578508592_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00ZO5/B00ZO5BSJ8_2.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B00PGB/B00PGB2240_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B01AVE/B01AVERN9K_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Perfume/B0007Z/B000EGTUQ0_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B001CS/B001CS2JEO_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shaver/B01DD9/B01DD9T1Z4_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Pants/B00028NMPK/B00028NMPK_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Pants/B01ARA/B01AT1H7I2_3.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B0001MRFJG/B0001MRFJG_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Shorts/B0001MJG1Q/B0001MJG1Q_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Watches/B0009P666I/B0009P666I_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Watches/B0009VC6Z2/B0009VC6Z2_0.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B015E1/B015E1HCBE_3.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Palette/B00XMK/B00Y09GR6S_2.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B00F1U/B00GAC4S0K_0.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Sweaters/B01C2R/B01C2RSSRA_1.jpg,different
/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B01EQQ/B01EQQ2UQ0_1.jpg,/c/Users/sorou/Desktop/SeniorDesign/Datasets/Skincare/B01GUV/B01H4XXMW8_1.jpg,different
